wallet,frac,threshold
0xb79fadaa593335ee1a1ccb4506c9c89ac3b2d749,0.5,0.47400000000000003
0xb79fadaa593335ee1a1ccb4506c9c89ac3b2d749,0.8,0.1818
0xb79fadaa593335ee1a1ccb4506c9c89ac3b2d749,1.0,0.1818
0xb8fca82fafe3735faa7df168582c1e7d709088e1,0.2,281.21345928
0xb8fca82fafe3735faa7df168582c1e7d709088e1,0.5,281.21345928
0xb8fca82fafe3735faa7df168582c1e7d709088e1,0.8,40.3351
0xb8fca82fafe3735faa7df168582c1e7d709088e1,1.0,25.767
0xb95e3c95df098ed35ef27c23daf7b7e59eca8b12,0.2,12.375397200000002
0xb95e3c95df098ed35ef27c23daf7b7e59eca8b12,0.5,10.522241484042567
0xb95e3c95df098ed35ef27c23daf7b7e59eca8b12,0.8,4.921406264715477
0xb95e3c95df098ed35ef27c23daf7b7e59eca8b12,1.0,0.0
0xbc4e46aa57fc149c046e847dfe5ae536db697dbb,0.2,174.23021418
0xbc4e46aa57fc149c046e847dfe5ae536db697dbb,0.5,29.25
0xbc4e46aa57fc149c046e847dfe5ae536db697dbb,0.8,17.98151827872622
0xbc4e46aa57fc149c046e847dfe5ae536db697dbb,1.0,13.999728120000002
0xbd71233ab7a25bc420929cd67476219762f31281,0.2,29.978379999999998
0xbd71233ab7a25bc420929cd67476219762f31281,0.5,16.7958
0xbd71233ab7a25bc420929cd67476219762f31281,0.8,12.135000000000003
0xbd71233ab7a25bc420929cd67476219762f31281,1.0,3.1295999999999995
0xbe0e2ccaba04e1cff6328df819aba5648578d429,0.2,1.0
0xbe0e2ccaba04e1cff6328df819aba5648578d429,0.5,1.0
0xbe0e2ccaba04e1cff6328df819aba5648578d429,0.8,0.5
0xbe0e2ccaba04e1cff6328df819aba5648578d429,1.0,0.365
0xc327160887453b4e7e2e6c0964c854055c79d803,0.2,55.152990987
0xc327160887453b4e7e2e6c0964c854055c79d803,0.5,51.882994931315096
0xc327160887453b4e7e2e6c0964c854055c79d803,0.8,36.459900000000005
0xc327160887453b4e7e2e6c0964c854055c79d803,1.0,36.459900000000005
0xc8769416b054a6dfbaad14cb38309effc79b8711,0.2,0.6400000000000001
0xc8769416b054a6dfbaad14cb38309effc79b8711,0.5,0.20250000000000007
0xc8769416b054a6dfbaad14cb38309effc79b8711,0.8,0.1818
0xc8769416b054a6dfbaad14cb38309effc79b8711,1.0,0.1818
0xcaf59289145789242a4af6b975997344229841ab,0.2,7.5405999999999995
0xcaf59289145789242a4af6b975997344229841ab,0.5,5.1768
0xcaf59289145789242a4af6b975997344229841ab,0.8,3.5700000000000003
0xcaf59289145789242a4af6b975997344229841ab,1.0,0.65
0xcb7281ddba4c19c32bcc07489818b1b63c81f5f9,0.2,59.532197808606206
0xcb7281ddba4c19c32bcc07489818b1b63c81f5f9,0.5,19.37790700864426
0xcb7281ddba4c19c32bcc07489818b1b63c81f5f9,0.8,10.1885358
0xcb7281ddba4c19c32bcc07489818b1b63c81f5f9,1.0,9.0849059235765
0xcdbc708656ef6aabe195eddd89d3cc89294cbd73,0.2,12.449900000000003
0xcdbc708656ef6aabe195eddd89d3cc89294cbd73,0.5,9.9996
0xcdbc708656ef6aabe195eddd89d3cc89294cbd73,0.8,5.9796
0xcdbc708656ef6aabe195eddd89d3cc89294cbd73,1.0,5.692306
0xce305d7fc93e0e1f2271e55b5f03e63748b63760,0.2,1.5400888767603307
0xce305d7fc93e0e1f2271e55b5f03e63748b63760,0.5,0.4638234660513991
0xce305d7fc93e0e1f2271e55b5f03e63748b63760,0.8,0.4638234660513991
0xce305d7fc93e0e1f2271e55b5f03e63748b63760,1.0,0.43065400000000004
0xcf006e28309313be21b36d22bde515882182353f,0.2,43.19025534
0xcf006e28309313be21b36d22bde515882182353f,0.5,38.536206019999995
0xcf006e28309313be21b36d22bde515882182353f,0.8,35.27025534
0xcf006e28309313be21b36d22bde515882182353f,1.0,30.228631229999998
0xcf90817e46ec2098f1b1f4f5192db8adf64062b9,0.2,1.0286
0xcf90817e46ec2098f1b1f4f5192db8adf64062b9,0.5,1.0286
0xcf90817e46ec2098f1b1f4f5192db8adf64062b9,0.8,1.0286
0xcf90817e46ec2098f1b1f4f5192db8adf64062b9,1.0,0.6384000000000001
0xd372b7468864233aa6d33aa2dda181511c7804be,0.2,197.6941983551817
0xd372b7468864233aa6d33aa2dda181511c7804be,0.5,15.58
0xd372b7468864233aa6d33aa2dda181511c7804be,0.8,2.8817999999999997
0xd372b7468864233aa6d33aa2dda181511c7804be,1.0,2.2499999999999996
0xdaeb1eb83a0bfacabac7ee811805fa2b43c60d2f,0.2,9.09774398
0xdaeb1eb83a0bfacabac7ee811805fa2b43c60d2f,0.5,2.4
0xdaeb1eb83a0bfacabac7ee811805fa2b43c60d2f,0.8,1.3
0xdaeb1eb83a0bfacabac7ee811805fa2b43c60d2f,1.0,0.6
0xdd704b471041b806b65d04a3b48f5aa953811d06,0.2,2.0000000000000018
0xdd704b471041b806b65d04a3b48f5aa953811d06,0.5,2.0000000000000018
0xdd704b471041b806b65d04a3b48f5aa953811d06,0.8,2.0000000000000018
0xdd704b471041b806b65d04a3b48f5aa953811d06,1.0,2.0000000000000018
0xe27249b5caf89a279dbdceb26ca85ad01e0aac63,0.2,67.38031861847692
