wallet,n_top,n_rest,sharpe_top,sharpe_rest,diff
0xe1b361d6a6f237b9ed7534d19b232df8369e1426,364,174,0.12563860008938413,0.12167386669902645,0.003964733390357675
0xeafc14c8639ef6fbf882b74c3e6de2fe72d10d5c,125,160,0.2389767120968293,0.4036534083402284,-0.1646766962433991
0xf59fe344fb8af90a14bd6f2fe62430e56dc03be9,32,17,-0.18317055496421555,-0.1910720153478434,0.00790146038362785
0xf71061cce6d1ab8aaef8f6928a4fdb5dfe15edc9,146,231,0.30024867955892487,-0.16553172162834381,0.4657804011872687
0xf72044fb3f98854411a069d9a682e54e4b824599,19,33,0.9558810893126841,1.4138777853222373,-0.4579966960095532
0x183a2a0b034877e761af0778da5134bebc37d514,74,126,0.6290800429508164,0.5519447277504075,0.07713531520040895
0x57cd8cad26e2d72dbfb25f2642a486cc374282ac,49,237,-1.8645827682823481,0.29514813370407,-2.159730901986418
0x730a0ececde4c8fe58554a6998e8bde5db7951a0,103,643,0.2932267827586397,-0.18463976404642934,0.47786654680506907
0xd1acd3925d895de9aec98ff95f3a30c5279d08d5,114,361,0.4888794870675693,0.32153930074322146,0.16734018632434783
0x20275a9ab620f052e90a43dc4a7eee486cae6d60,43,41,-0.18755291612530156,0.4776213427259076,-0.6651742588512092
0x5235578efe24555b0c98e7dc10a902b09089c04a,418,106,1.4127872588537498,-0.2827474540761451,1.695534712929895
0x742ff6df87485287bb4db5b0d7fa7af13047d673,10,102,6131816829054694.0,2.031920960843978,6131816829054692.0
